年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2020,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/历史/山东/山东卷/2020_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/历史/山东/山东卷/2020_历史_山东卷_OCR与考点.md),,pypdf,8
2020,历史,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2020/历史/海南/海南卷/2020_历史_海南卷_原卷.pdf),[打开Markdown](../../papers/2020/历史/海南/海南卷/2020_历史_海南卷_OCR与考点.md),,pypdf,7
2020,地理,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2020/地理/北京/北京卷/2020_地理_北京卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/北京/北京卷/2020_地理_北京卷_OCR与考点.md),,pypdf,11
2020,地理,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2020/地理/天津/天津卷/2020_地理_天津卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/天津/天津卷/2020_地理_天津卷_OCR与考点.md),,pypdf,8
2020,地理,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2020/地理/上海/上海卷/2020_地理_上海卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/上海/上海卷/2020_地理_上海卷_OCR与考点.md),,pypdf,6
2020,地理,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2020/地理/浙江/浙江卷/2020_地理_浙江卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/浙江/浙江卷/2020_地理_浙江卷_OCR与考点.md),,pypdf,10
2020,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/地理/山东/山东卷/2020_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/山东/山东卷/2020_地理_山东卷_OCR与考点.md),,pypdf,10
2020,地理,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2020/地理/海南/海南卷/2020_地理_海南卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/海南/海南卷/2020_地理_海南卷_OCR与考点.md),,pypdf,8
2021,语文,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2021/语文/北京/北京卷/2021_语文_北京卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/北京/北京卷/2021_语文_北京卷_OCR与考点.md),,rapidocr,11
2021,语文,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2021/语文/天津/天津卷/2021_语文_天津卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/天津/天津卷/2021_语文_天津卷_OCR与考点.md),,rapidocr,11
2021,语文,河北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,辽宁,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_OCR与考点.md),,rapidocr,21
2021,语文,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2021/语文/上海/上海卷/2021_语文_上海卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/上海/上海卷/2021_语文_上海卷_OCR与考点.md),,rapidocr,9
2021,语文,江苏,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2021/语文/浙江/浙江卷/2021_语文_浙江卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/浙江/浙江卷/2021_语文_浙江卷_OCR与考点.md),,rapidocr,9
2021,语文,福建,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,湖北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,湖南,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,广东,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,语文,海南,新高考,2020,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_OCR与考点.md),,rapidocr,21
2021,语文,重庆,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅱ卷/2021_语文_新高考Ⅱ卷_OCR与考点.md),,rapidocr,21
2021,数学,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2021/数学/北京/北京卷/2021_数学_北京卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/北京/北京卷/2021_数学_北京卷_OCR与考点.md),,pypdf,4
2021,数学,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2021/数学/天津/天津卷/2021_数学_天津卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/天津/天津卷/2021_数学_天津卷_OCR与考点.md),,pypdf,5
2021,数学,河北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,山西,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,内蒙古,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,辽宁,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_OCR与考点.md),,pypdf,4
2021,数学,吉林,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2021/数学/上海/上海卷/2021_数学_上海卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/上海/上海卷/2021_数学_上海卷_OCR与考点.md),,pypdf,2
2021,数学,江苏,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2021/数学/浙江/浙江卷/2021_数学_浙江卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/浙江/浙江卷/2021_数学_浙江卷_OCR与考点.md),,pypdf,7
2021,数学,安徽,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,福建,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,江西,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,河南,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,湖北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,湖南,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,广东,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,数学,海南,新高考,2020,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_OCR与考点.md),,pypdf,4
2021,数学,重庆,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅱ卷/2021_数学_新高考Ⅱ卷_OCR与考点.md),,pypdf,4
2021,数学,陕西,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,甘肃,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,青海,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,宁夏,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,数学,新疆,新高考,,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考全国Ⅰ卷/2021_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2021,英语,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2021/英语/北京/北京卷/2021_英语_北京卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/北京/北京卷/2021_英语_北京卷_OCR与考点.md),,pypdf,12
2021,英语,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2021/英语/天津/天津卷/2021_英语_天津卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/天津/天津卷/2021_英语_天津卷_OCR与考点.md),,pypdf,13
2021,英语,河北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2021,英语,山西,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,17
2021,英语,内蒙古,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,17
2021,英语,辽宁,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考Ⅱ卷/2021_英语_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考Ⅱ卷/2021_英语_新高考Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考Ⅱ卷/2021_英语_新高考Ⅱ卷_听力.mp3),pypdf,12
2021,英语,吉林,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,17
2021,英语,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考全国Ⅰ卷/2021_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,17
2021,英语,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2021/英语/上海/上海卷/2021_英语_上海卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/上海/上海卷/2021_英语_上海卷_OCR与考点.md),[打开听力](../../papers/2021/英语/上海/上海卷/2021_英语_上海卷_听力.mp3),pypdf,17
2021,英语,江苏,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
